,beer_id,beer_name,brewery_id,brewery_name,cat_id,cat_name,styleId,style_name,abv,address1,address2,city,state,code,country,phone,website,January_22,February_22,March_22,April_22,May_22,June_22,July_22,August_22,September_22,October_22,November_22,December_22
3066,3069,Spiced Porter,1059,River West Brewing,29,Fruit Beer,29B,Fruit and Spice Beer,0,,,Chicago,Illinois,,United States,,,845.17,749.97,972.25,526.72,1183.51,549.97,614.62,822.98,498.84,404.43,553.5,1322.71
3067,3070,Nut Brown,1059,River West Brewing,19,Amber and Brown American Beer,19C,American Brown Ale,0,,,Chicago,Illinois,,United States,,,102.86,108.95,165.13,0.7,74.44,20.01,60.7,38.38,139.11,9,82.29,5.15
3068,3071,Berliner Weisse,1059,River West Brewing,23,European Sour Ale,23A,Berliner Weisse,0,,,Chicago,Illinois,,United States,,,236.61,172.25,752.32,763.84,690.41,960.34,607.57,960.22,1026.34,998.98,30.06,232.79
3069,3072,Railroad Stout,1059,River West Brewing,22,Strong American Ale,22B,American-Style Stout,0,,,Chicago,Illinois,,United States,,,102.8,261.84,35.65,148.9,316.84,149.68,292,19.26,208.84,166.56,65.9,135.77
3070,3073,Doubledecker Doppelbock,1059,River West Brewing,4,Pale Malty European Lager,04C,Helles Bock,0,,,Chicago,Illinois,,United States,,,1151.77,839.97,630.04,368.19,1118.87,934.23,40.68,1189.55,1321.63,477.14,555.47,91.22
3071,3074,M?_rzen,1059,River West Brewing,27,Historical Beer,27A,Marzen,0,,,Chicago,Illinois,,United States,,,822.35,55.58,800.66,841.58,879.5,1292.23,266.09,1221.82,440.64,1093.36,549.3,58.26
3072,3075,Light,1059,River West Brewing,22,,22B,Unclassified,0,,,Chicago,Illinois,,United States,,,262.63,696.06,141.38,406.83,275.53,483.05,57.22,1097.01,231.6,75.64,1042.53,724.8
3073,3076,India Pale Ale,1059,River West Brewing,18,Pale American Ale,18B,American Pale Ale,0,,,Chicago,Illinois,,United States,,,857.07,424.02,934.49,469.82,345.04,111.83,938.46,1058.71,553.31,190.13,1020.27,312.65
3074,3077,Red Fox Amber,1059,River West Brewing,19,Amber and Brown American Beer,19A,American Amber Ale,0,,,Chicago,Illinois,,United States,,,27.34,320.61,386.18,374.77,100.44,42.01,290.21,260.72,440.2,435.85,392.96,122.38
3075,3078,Bullfrog Bitter ESB,1059,River West Brewing,22,,22B,Unclassified,0,,,Chicago,Illinois,,United States,,,574.04,128.64,80.87,458.75,496.69,201.08,381.89,521.4,412.4,492.92,403.83,634.39
3076,3079,Maibock,1059,River West Brewing,4,Pale Malty European Lager,04C,Helles Bock,0,,,Chicago,Illinois,,United States,,,307.76,1025.1,590.97,715.36,752.6,1066.32,997.81,806.14,829.01,985.27,67.34,203.86
3077,3080,Whistle Stop Weiss Beer,1059,River West Brewing,10,German Wheat Beer,10A,Weissbier,0,,,Chicago,Illinois,,United States,,,66.75,114.97,328.6,571.8,352.43,483.59,476.34,440.96,246.73,674.47,295.72,613.59
3078,3081,Windy City Pilsner,1059,River West Brewing,5,Pale Bitter European beer,05D,German Pils,0,,,Chicago,Illinois,,United States,,,101.7,445.43,468.35,573.19,239.25,133.58,533.88,297.7,364.21,148.01,201.96,127.83
3079,3082,Calumet Dark,1080,Rowland's Calumet Brewery,13,Brown British Beer,13C,English Porter,0,25 North Madison St,,Chilton,Wisconsin,53014,United States,1-920-849-2534,http://rowlandsbrewery.com/,903.26,885.06,490.74,93.08,143.96,311.72,947.05,474.07,158.95,268.31,222.27,122.56
3080,3083,Calumet Amber,1080,Rowland's Calumet Brewery,19,Amber and Brown American Beer,19A,American Amber Ale,0,25 North Madison St,,Chilton,Wisconsin,53014,United States,1-920-849-2534,http://rowlandsbrewery.com/,249.35,92.65,1227.22,116.68,1167.44,1093.98,19.35,224.48,1204.06,1207.83,862.31,949.37
3081,3084,Calumet Pils,1080,Rowland's Calumet Brewery,5,Pale Bitter European beer,05D,German Pils,0,25 North Madison St,,Chilton,Wisconsin,53014,United States,1-920-849-2534,http://rowlandsbrewery.com/,51.88,654.23,767.43,280.93,174.78,45.66,21.43,279.74,418.83,239.63,155.72,315.33
3082,3085,Calumet K?_lsch,1080,Rowland's Calumet Brewery,22,,22B,Unclassified,0,25 North Madison St,,Chilton,Wisconsin,53014,United States,1-920-849-2534,http://rowlandsbrewery.com/,141.29,40.62,114.86,284.89,12.78,160.44,220.52,219.85,176.34,109.63,88.2,195.92
3083,3086,Calumet Wheat,1080,Rowland's Calumet Brewery,1,Standard American Beer,01B,American Lager,0,25 North Madison St,,Chilton,Wisconsin,53014,United States,1-920-849-2534,http://rowlandsbrewery.com/,1128.57,319.04,389.95,6.32,113.91,1234.19,1099.35,829.47,399.76,320.79,1293.06,99.39
3084,3087,Honey Double Maibock,1211,Stoudt's Brewery,9,Strong European Beer,09A,Maibock,7,2800 North Reading Road,,Adamstown,Pennsylvania,19501,United States,717-484-4386,http://www.stoudtsbeer.com/brewery.html,1038.41,779.26,799.25,1053.96,361.54,813.27,95.7,715.35,450.98,1256.93,648.57,378.4
3085,3088,Baderbr?_u Pilsener,586,Goose Island Beer Company - Fulton Street,1,Standard American Beer,01B,American Lager,0,1800 West Fulton Street,,Chicago,Illinois,60612,United States,1-800-466-7363,,16.65,49.98,70.46,47.26,150.73,97.06,51.64,140.3,34.73,115.75,141.05,106.84
3086,3089,Old Foghorn 1998,39,Anchor Brewing,22,,22B,Unclassified,10,1705 Mariposa Street,,San Francisco,California,94107,United States,1-415-863-8350,,270.33,211.48,41.81,308.1,141.71,270.69,243.41,304.31,191.45,73.18,248.09,132.46
3087,3090,Double Dark,329,Caledonian Brewing,22,,22B,Unclassified,0,42 Slateford Road,,Edinburgh,Scotland,,United Kingdom,44-(0131)-337-1286,,851.6,3299.4,3608.58,973.09,3668.18,2330.98,497.4,1962.33,4680,5706.28,8335.7,1520.65
3088,3091,Original Lager,728,Kaiser-Bru,1,Standard American Beer,01B,American Lager,4.9,Oberer Markt 1,,Neuhaus,Bayern,,Germany,49-(0)9156-/-88-0,,438.92,1411.21,4410.08,4662.9,2121.94,2213.05,3587.17,3610.54,890.74,4660.51,2235.18,3099.41
3089,3092,Original,708,Jacob Leinenkugel Brewing Company,1,Standard American Beer,01B,American Lager,4.6,1 Jefferson Avenue,,Chippewa Falls,Wisconsin,54729,United States,1-715-723-5557,http://www.leinie.com/welcome.html,98.97,32.82,181.55,46.99,216.53,149.65,5.38,39.36,161.14,215.42,216.45,78.12
3090,3093,Old Style,565,G. Heileman Brewing,1,Standard American Beer,01B,American Lager,0,,,La Crosse,Wisconsin,,United States,,,479.71,71.97,377.86,400.98,238.96,397.71,498.92,193.92,189.37,159.15,10.12,516.3
3091,3094,Paddywhack IPA,902,Nelson Brewing,21,IPA,21A,American IPA,6.5,512 Latimer Street,,Nelson,British Columbia,0,Canada,1-250-352-3582,,1437.43,534.27,749.73,148.71,877.08,275.73,257.85,548.79,353.67,748.47,999.62,1546.17
3092,3095,Kriek,288,Brouwerij Lindemans,23,European Sour Ale,23F,Fruit Lambic,0,Lenniksebaan 257,,Vlezenbeek,Vlaams Brabant,,Belgium,32-025-69-03-90,,605.23,787.14,943.84,1475.28,1481.05,831.64,922.09,187.63,1414.94,1413.14,176.26,512.13
3093,3096,Badger Porter,1370,Wisconsin Brewing,13,Brown British Beer,13C,English Porter,0,,,Wauwatosa,Wisconsin,,United States,,,965.59,131.62,782.15,660.87,98.75,82.57,465.72,245.76,596.41,75.3,366.96,103.68
3094,3097,Old Backus Barleywine 1997,556,Free State Brewing,22,Strong American Ale,22C,American Barleywine,0,636 Massachusetts,,Lawrence,Kansas,66044,United States,1-785-843-4555,http://freestatebrewing.com/,208.05,709.03,277.43,1149.13,602.95,988.94,633.06,136.44,773.68,702.83,104.33,1321.95
3095,3098,Dempsey Stout,868,Minhas Craft Brewery,22,Strong American Ale,22B,American-Style Stout,0,1208 14th Avenue,,Monroe,Wisconsin,53566,United States,1-608-325-3191,,416.7,1031.7,155.83,299.49,364.3,1071.5,347.16,941.82,237.62,877.95,459.89,411.46
3096,3099,Berghoff Original Lager Beer,868,Minhas Craft Brewery,1,Standard American Beer,01B,American Lager,5.6,1208 14th Avenue,,Monroe,Wisconsin,53566,United States,1-608-325-3191,,616.17,43.9,7.11,633.1,513.58,235.31,841.16,845.52,803.6,763.77,744.06,261.12
3097,3100,Berghoff Hefeweizen,868,Minhas Craft Brewery,10,German Wheat Beer,10A,Weissbier,0,1208 14th Avenue,,Monroe,Wisconsin,53566,United States,1-608-325-3191,,190.81,152.67,482.34,319.79,471.03,383.8,56.22,503.11,166.46,202.58,68.67,582.52
3098,3101,Stout,115,Big Buck Brewery and Steakhouse #2,22,Strong American Ale,22B,American-Style Stout,0,,,Grand Rapids,Michigan,,United States,,,283.04,161.84,1333.8,278.91,657.41,1436.46,111.52,666.92,525.48,745.08,1291.2,1057.14
3099,3102,Shiner Kosmos Reserve,1179,Spoetzl Brewery,1,Standard American Beer,01B,American Lager,0,603 East Brewery Street,,Shiner,Texas,77984,United States,1-800-574-4637,http://www.shiner.com,585.56,194.61,248.42,527.16,472.97,656.16,361.96,610,303.89,470.7,27.38,329.27
3100,3103,Shiner Summer Stock K?_lsch Beer,1179,Spoetzl Brewery,22,,22B,Unclassified,0,603 East Brewery Street,,Shiner,Texas,77984,United States,1-800-574-4637,http://www.shiner.com,1156.46,541.2,953.75,1059.08,386.44,1207.02,962.07,693.17,27.85,668.42,1268.07,1023.81
3101,3104,Grand Cru,356,Celis Brewery,22,,22B,Unclassified,0,,,Austin,Texas,,United States,,,1047.89,113.3,918.34,69.97,355.86,337.6,91.01,996.62,453.41,678.13,845.51,535
3102,3105,Dubbel Ale,356,Celis Brewery,22,,22B,Unclassified,0,,,Austin,Texas,,United States,,,27.14,68.39,81.01,103.16,152.23,143.63,119.47,111.89,200.32,156.33,16.35,102.88
3103,3106,Saint Arnold Brown Ale,1091,Saint Arnold Brewing,19,Amber and Brown American Beer,19C,American Brown Ale,5.3,2522 Fairway Park Drive,,Houston,Texas,77092,United States,1-713-686-9494,http://www.saintarnold.com,43.78,664.39,642.33,223.82,239.96,1124.43,149.12,1141.68,906.79,93.6,934.68,705.12
3104,3107,Rainbow Red Ale,1370,Wisconsin Brewing,19,Amber and Brown American Beer,19A,American Amber Ale,0,,,Wauwatosa,Wisconsin,,United States,,,162.2,484.5,480.13,310.58,122.48,251.22,7.39,162.6,187.97,241.17,440.92,451.77
3105,3108,Skullsplitter Ale,953,Orkney Brewery,14,Scottish Ale,14C,Scottish Export,8.5,Quoyloo,,Orkney,Scotland,,United Kingdom,44-(01856)-841802,http://www.orkneybrewery.co.uk/,1165.44,749.92,283.67,371.87,786.91,1293.02,673.2,1389.5,747.66,744.48,536.26,1131.62
3106,3109,Fraoch Heather Ale,1367,Williams Brothers Brewing Company,22,,22B,Unclassified,5,New Alloa Brewery,,Alloa,Scotland,,United Kingdom,44-(01259)-725511,,943.4,4.58,182.8,910.58,1151.87,83.74,635.32,84.92,172.82,223.24,757.19,821.4
3107,3110,Great Lakes Amber Ale,730,Kalamazoo Brewing,19,Amber and Brown American Beer,19A,American Amber Ale,0,355 East Kalamazoo Avenue,,Kalamazoo,Michigan,49007,United States,1-269-382-2338,,216.73,977.59,645.5,180.08,154.8,960.2,747.3,362.03,963.31,729.41,927.82,108.05
3108,3111,Balboa Cerveza Pilsner,364,Cervecera Nacional,1,Standard American Beer,01B,American Lager,0,Va Ricardo J. Alfaro y Transistmica,,El Dorado,,,Panama,507-236-1400,,1002.4,5587.51,4621.43,475.75,6288.49,7445.03,7691.96,4056.59,1246.3,3140.51,7379.48,4624.81
3109,3112,Atlas Lager,364,Cervecera Nacional,1,Standard American Beer,01B,American Lager,3.8,Va Ricardo J. Alfaro y Transistmica,,El Dorado,,,Panama,507-236-1400,,1002.4,5587.51,4621.43,475.75,6288.49,7445.03,7691.96,4056.59,1246.3,3140.51,7379.48,4624.81
3110,3113,Killer Beer Dark Honey Ale,1267,Tin Whistle Brewing,13,Brown British Beer,13C,English Porter,0,954 West Eckhardt Avenue,,Penticton,British Columbia,0,Canada,1-250-770-1122,,46.73,171.6,177.99,179.74,188.44,59.1,141.04,192.84,132.74,198.01,45.31,94.81
3111,3114,Koff Special III,961,Oy Sinebrychoff AB,22,,22B,Unclassified,0,Sinebrychoffinaukio 1,,Kerava,,,Finland,358-(09)-294-991,,11948.99,6749.74,26042.22,3630.34,2232.93,35842.98,995.46,19052.83,7264.92,16021.89,35530.62,20000.84
3112,3115,Schlitz,1215,Stroh Brewery Company,1,Standard American Beer,01B,American Lager,0,,,Tampa,Florida,,United States,,,49.27,59.5,69.22,86.19,10.17,93.98,51.07,41.37,71.53,46.45,11.82,116.96
3113,3116,Hefe Weissbier,88,Bayerische Staatsbrauerei Weihenstephan,10,German Wheat Beer,10A,Weissbier,5.4,Alte Akademie 2,,Freising,Bayern,,Germany,49-(0)8161-/-536-0,,167.42,630.63,211.05,134.33,1005.19,726.18,276.54,16.18,731.88,218.36,703.57,862.31
3114,3117,Kozel Premium,997,Pivovar Velk Popovice,22,,22B,Unclassified,5,Ringhofferova 1,,Velk Popovice,,,Czech Republic,420-204/623-111,,8450.81,6343.63,17776.17,9928.62,14917.3,33149.32,2012.9,14682.47,9408.8,38124.39,30311.67,21015.86
3115,3118,Golden Rose,622,Hair of the Dog Brewing,22,,22B,Unclassified,6,4509 SE 23rd Avenue,,Portland,Oregon,97202,United States,1-503-232-6585,,93.12,4.36,245.48,51.19,101.61,168.61,280.37,207.73,265.56,40.72,84.5,233.48
3116,3119,Beer,957,Ostankinskij Pivovarennij Zavod,1,Standard American Beer,01B,American Lager,0,Ogorodnyj Pr. 20,,Moskva,Moskva,,Russia,7-(095)-979-32-36,,3565.53,6314.7,3134.96,5874.35,8877.4,5019.86,10803.65,14644.66,14930.17,9062.69,11245.77,10466.85
3117,3120,Paddy Pale Ale,1364,Wild Onion Brewing,18,Pale American Ale,18B,American Pale Ale,0,,,Lake Barrington,Illinois,,United States,,,720.58,1070.67,738.26,595.1,1288.21,44.93,1156.97,516.93,1076.98,405.41,1063.98,15.94
3118,3121,Old Speckled Hen,890,Morland and Co.,11,British Bitter,11C,Strong Bitter,5.2,,,Abingdon,Oxford,,United Kingdom,,,2356.04,811.07,3387.84,2404.69,1438.84,823.98,307.19,1442.28,3382.46,943.22,2019.62,855.57
3119,3122,Capital Maibock,338,Capital Brewery,9,Strong European Beer,09A,Maibock,0,7734 Terrace Avenue,,Middleton,Wisconsin,53562,United States,1-608-836-7100,http://www.capital-brewery.com/,133.07,196.84,21.09,124.55,309.08,354.61,116.81,366.36,205.09,287.87,15.92,176.78
3120,3123,Hefe-Weizen,1220,Summit Brewing,10,German Wheat Beer,10A,Weissbier,4.7,910 Montreal Circle,,Saint Paul,Minnesota,55102,United States,1-651-265-7800,http://www.summitbrewing.com/,416.62,1446.47,105.31,679.65,226.11,1502.02,1564.73,936.15,230.61,1026.16,201.77,168.44
3121,3124,Port Clinton Porter,560,Frontwaters Restaurant and Brewing,13,Brown British Beer,13C,English Porter,0,,,Marblehead,Ohio,,United States,,,66,450.65,51.4,405.54,482.94,460.91,249.3,132.7,6.08,371.39,53.46,106.97
3122,3125,5 Malt Ale,443,Devil Mountain Brewing,19,Amber and Brown American Beer,19A,American Amber Ale,0,,,Cincinnati,Ohio,,United States,,,698.18,53.52,922.38,477.73,950.22,904.38,738.42,175.86,464.53,463.71,137.47,545.04
3123,3126,Brown Ale,1298,Two Brothers Brewing,19,Amber and Brown American Beer,19C,American Brown Ale,0,30 Butterfield Road,,Warrenville,Illinois,60555,United States,1-800-451-6348,http://www.twobrosbrew.com/,514.76,858.5,559.78,676.47,900.62,421.92,1194.38,768.78,247.36,440.94,194.88,273.93
3124,3127,St. Louis Gueuze,303,Brouwerij Van Honsebrouck,23,European Sour Ale,23F,Fruit Lambic,4.5,Oostrozebekestraat 43,,Ingelmunster,West-Vlaanderen,,Belgium,32-051-33-51-60,,1577.97,1983.24,719.95,80.92,172.37,19.35,1515.05,1124.69,509.96,206.05,1378.49,1428.6
3125,3128,Pertotale Faro,268,Brouwerij Boon,22,,22B,Unclassified,0,Fonteinstraat 65,,Lembeek,Vlaams Brabant,,Belgium,32-2-356-66-44,,207.67,386.18,447.87,1272.02,386.19,1290.2,1306.15,493.19,1332.96,648.76,1360.62,354.69
3126,3129,Monk Brown Ale,246,Brewery Corsendonk,27,Historical Beer,27A,London Brown Ale,0,Steenweg op Mol 118,,Oud-Turnhout,Antwerpen,,Belgium,,,308.81,369.81,362.07,105.25,152.75,321.58,339.61,392.07,241.99,393.96,70.55,216.19
3127,3130,Goudenband 1996,287,Brouwerij Liefmans,22,,22B,Unclassified,4,200 Aalststraat,,Oudenaarde,Oost-Vlaanderen,,Belgium,32-055-31-13-92,http://www.liefmans.be/,0.59,491.8,67.82,340.4,603.83,404.77,439.56,392.7,347.18,456.21,182.06,555.84
3128,3131,Blanche de Bruges,273,Brouwerij de Gouden Boom,22,,22B,Unclassified,5,,,Brugge,West-Vlaanderen,,Belgium,,,570.14,173.44,677.02,59.18,647.42,1698.66,1696.7,619.79,1199.89,943.59,629.38,550.46
3129,3132,Brockton Black Lager,597,Granville Island Brewing,8,Dark European Lager,08B,Schwarzbier,6.5,1125 Richter Street,,Kelowna,British Columbia,,Canada,,,406.11,1210.51,765.92,89.26,959.26,1175.28,1218.88,827.81,298.9,600.6,33.39,381.37
3130,3133,Traditional Ale,121,Big Rock Brewery,19,Amber and Brown American Beer,19C,American Brown Ale,5,5555 76th Avenue SE,,Calgary,Alberta,0,Canada,1-403-720-3239,,367.58,1672.7,12.91,56.07,1649.87,611.46,857.27,48.32,1269.36,587.26,680.73,517.59
3131,3134,Premium Lager,579,Gold Crown Brewing,1,Standard American Beer,01B,American Lager,5.3,71 King Street North,,Waterloo,Ontario,0,Canada,1-519-886-2071,,3108.3,2039.1,743.56,1394.92,2984.37,2716.16,2347.82,50.33,212.26,961.47,1247.37,886.68
3132,3135,Kings Pilsener,579,Gold Crown Brewing,5,Pale Bitter European beer,05D,German Pils,5,71 King Street North,,Waterloo,Ontario,0,Canada,1-519-886-2071,,2171.17,1039.18,975.69,1811.94,2047.6,2155.6,823.91,420.52,2643.48,772.9,405.87,1066.19
3133,3136,Locomotive Stout,532,Flatlander's Restaurant & Brewery,22,Strong American Ale,22B,American-Style Stout,0,200 Village Green,,Lincolnshire,Illinois,60069,United States,1-847-821-1234,,861.24,745.08,369.93,111.23,112.36,549.12,745.82,272.67,3.49,103.63,903.33,430.49
3134,3137,Golden Pale,1230,Tabernash Brewing,22,,22B,Unclassified,0,,,Longmont,Colorado,,United States,,,358.32,55.58,183.84,303.1,98.35,119.49,252.75,365.08,452.62,301.08,181.72,429.91
3135,3138,Space-Aged Lager,112,Big Bang Brewery (Closed),1,Standard American Beer,01B,American Lager,0,650 Fifth Street #403,,San Francisco,California,94107,United States,,,287.9,25.62,201.95,83.87,117.18,30.02,169.61,124.8,371.64,144.19,179.67,423.95
3136,3139,Dunkel Weizen,1230,Tabernash Brewing,8,Dark European Lager,08A,Munich Dunkel,0,,,Longmont,Colorado,,United States,,,44.74,25.1,27.55,37.91,4.13,47.76,31.67,8.77,31.88,33.98,26.78,16.91
3137,3140,Extra Pale Ale,1220,Summit Brewing,18,Pale American Ale,18B,American Pale Ale,5.4,910 Montreal Circle,,Saint Paul,Minnesota,55102,United States,1-651-265-7800,http://www.summitbrewing.com/,265.93,201.91,150.22,390.62,134.13,211.43,279.38,154.99,402.15,436.39,58.75,402.07
3138,3141,Chubby Brown,1260,Three Floyds Brewing,19,Amber and Brown American Beer,19C,American Brown Ale,8,9750 Indiana Parkway,,Munster,Indiana,46321,United States,1-219-922-3565,http://www.threefloydspub.com/,946.47,484.68,735.35,890.71,65.24,536.39,112.32,30.05,745.99,180.37,832.81,1075.51
3139,3142,Prairie Path Golden Ale,1298,Two Brothers Brewing,12,Pale Commonwealth Beer,12A,British Golden Ale,0,30 Butterfield Road,,Warrenville,Illinois,60555,United States,1-800-451-6348,http://www.twobrosbrew.com/,805.8,167.13,1224.15,116.09,1287.94,1788.25,145.79,1137.35,1548.33,265.7,454.01,592.3
3140,3143,Nut Brown,576,Glen Ellyn Sports Brew,19,Amber and Brown American Beer,19C,American Brown Ale,0,,,Glen Ellyn,Illinois,,United States,,,566.7,881.64,550.22,673.05,189.2,84.22,1816.32,1688.31,725.56,1017.28,246.39,412.23
3141,3144,Equinox E.S.B.,576,Glen Ellyn Sports Brew,22,,22B,Unclassified,0,,,Glen Ellyn,Illinois,,United States,,,821.71,532.72,1183.07,561.8,1319.09,1283.14,111.89,17.61,390.31,577.68,571.67,412.24
3142,3145,Black Forest Dunkelweizen,576,Glen Ellyn Sports Brew,8,Dark European Lager,08A,Munich Dunkel,0,,,Glen Ellyn,Illinois,,United States,,,208.82,586.03,941.35,949.98,1015.68,605.73,222.03,506.24,27.74,1318.59,943.47,684.67
3143,3146,Red,576,Glen Ellyn Sports Brew,19,Amber and Brown American Beer,19A,American Amber Ale,0,,,Glen Ellyn,Illinois,,United States,,,384.86,522.29,1463.53,4.12,248.55,134.38,1461.25,246.7,287.46,1209.94,680.62,112.28
3144,3147,G.E. Lite,576,Glen Ellyn Sports Brew,1,Standard American Beer,01B,American Lager,0,,,Glen Ellyn,Illinois,,United States,,,331.06,303.09,79.16,216.15,77.48,277.57,176.18,376.77,178.29,375.9,224.45,28.32
3145,3148,Blacksmith Stout,550,Founders Hill Brewing,22,Strong American Ale,22B,American-Style Stout,0,,,Downers Grove,Illinois,,United States,,,433.09,711.15,769.12,498.01,1273.28,1133.92,980.57,590.01,650.35,744.98,796.75,635.56
3146,3149,Hidden River Red Ale,550,Founders Hill Brewing,18,Pale American Ale,18B,American Pale Ale,0,,,Downers Grove,Illinois,,United States,,,779.42,110.96,47.2,588.77,271.71,958.13,342.78,793.83,955.68,557.2,640.93,767.77
3147,3150,Heritage Wheat,550,Founders Hill Brewing,1,Standard American Beer,01B,American Lager,0,,,Downers Grove,Illinois,,United States,,,597.41,536.74,157.37,155.66,674.75,311.39,83.87,671.36,902.65,633.49,58.94,910.25
3148,3151,Founders Light,550,Founders Hill Brewing,18,Pale American Ale,18B,American Pale Ale,0,,,Downers Grove,Illinois,,United States,,,131.73,168.4,44.28,31.04,111.25,77.43,72.15,168.52,38.57,152.7,43.99,87.55
3149,3152,Dark Satin,1236,Taylor Brewing,8,Dark European Lager,08B,Schwarzbier,0,717 East Butterfield Road,,Lombard,Illinois,60148,United States,1-630-990-8700,,497.97,345.7,266.94,376.88,268.53,44.1,755.14,305.72,182.16,761.23,13.16,724.38
3150,3153,Palpitations Porter,1236,Taylor Brewing,13,Brown British Beer,13C,English Porter,0,717 East Butterfield Road,,Lombard,Illinois,60148,United States,1-630-990-8700,,765.77,180.72,276.96,169.91,81.24,768.18,431.84,260.48,511.43,412.53,176.95,641.06
3151,3154,Prime I.P.A.,1236,Taylor Brewing,18,Pale American Ale,18B,American Pale Ale,0,717 East Butterfield Road,,Lombard,Illinois,60148,United States,1-630-990-8700,,113.37,590.94,966.24,355.14,78.06,492.51,1390.01,1396.72,701.07,606.94,850.24,1242.42
